"","file","word","n","f","tf_idf"
"693","10","must",2,14,23.1106613466315
"694","10","net",2,7,18.3033064245739
"695","10","node",2,3,12.4268322011762
"696","10","now",2,16,24.036774610288
"697","10","offering",2,11,21.4380705414353
"698","10","opex",2,3,12.4268322011762
"699","10","optimizing",2,5,15.9696873776782
"700","10","organizations",2,30,28.3965195788544
"701","10","others",2,35,29.4656388801945
"702","10","paas",2,6,17.2341871232338
"703","10","pay",2,7,18.3033064245739
"704","10","payasyougo",2,2,9.61470984411521
"705","10","payg",2,2,9.61470984411521
"706","10","performance",2,20,25.5843972217934
"707","10","planning",2,25,27.1320198332988
"708","10","platforms",2,34,29.2645944527276
"709","10","points",2,6,17.2341871232338
"710","10","popular",2,3,12.4268322011762
"711","10","premium",2,2,9.61470984411521
"712","10","presentation",2,51,32.0767168097886
"713","10","pricinglicensingcontract",2,2,9.61470984411521
"714","10","processes",2,26,27.4040369368982
"715","10","processor",2,3,12.4268322011762
"716","10","production",2,11,21.4380705414353
"717","10","products",2,16,24.036774610288
"718","10","proprietary",2,51,32.0767168097886
"719","10","purchase",2,3,12.4268322011762
"720","10","quarter",2,2,9.61470984411521
"721","10","quarters",2,3,12.4268322011762
"722","10","questions",2,21,25.9227837036924
"723","10","recommendations",2,35,29.4656388801945
"724","10","recommended",2,47,31.5102349781764
"725","10","record",2,12,22.0415420452914
"726","10","reduced",2,6,17.2341871232338
"727","10","redundancy",2,5,15.9696873776782
"728","10","reltio",2,2,9.61470984411521
"729","10","remove",2,2,9.61470984411521
"730","10","renewal",2,2,9.61470984411521
"731","10","representative",2,46,31.3610776787984
"732","10","rimini",2,2,9.61470984411521
"733","10","ronthal",2,11,21.4380705414353
"734","10","sales",2,21,25.9227837036924
"735","10","scale",2,14,23.1106613466315
"736","10","science",2,34,29.2645944527276
"737","10","sell",2,3,12.4268322011762
"738","10","single",2,9,20.0463094802948
"739","10","size",2,4,14.4220647661728
"740","10","sources",2,26,27.4040369368982
"741","10","sourcing",2,7,18.3033064245739
"742","10","spinnaker",2,2,9.61470984411521
"743","10","storage",2,19,25.2286501623545
"744","10","strategic",2,39,30.2161592939592
"745","10","strategies",2,10,20.7770422997358
"746","10","strategize",2,2,9.61470984411521
"747","10","strategy",2,39,30.2161592939592
"748","10","street",2,2,9.61470984411521
"749","10","summit",2,51,32.0767168097886
"750","10","superior",2,5,15.9696873776782
"751","10","survey",2,14,23.1106613466315
"752","10","things",2,24,26.848896967349
"753","10","three",2,18,24.8536644023524
"754","10","valuebased",2,2,9.61470984411521
"755","10","virtualization",2,9,20.0463094802948
"756","10","volumebased",2,2,9.61470984411521
"757","10","watch",2,3,12.4268322011762
"758","10","whats",2,5,15.9696873776782
"759","10","yearly",2,2,9.61470984411521
"760","10","015",1,2,11.6147098441152
"761","10","100",1,15,28.4960552524053
"762","10","10500",1,2,11.6147098441152
"763","10","111",1,4,17.4220647661728
"764","10","11300",1,2,11.6147098441152
"765","10","11500",1,2,11.6147098441152
"766","10","120",1,6,20.8191496239549
"767","10","1200",1,2,11.6147098441152
"768","10","13",1,47,38.064823829854
"769","10","14000",1,2,11.6147098441152
"770","10","150k",1,2,11.6147098441152
"771","10","1520",1,2,11.6147098441152
"772","10","15x",1,2,11.6147098441152
"773","10","16",1,44,37.5122120041878
"774","10","1x",1,2,11.6147098441152
"775","10","2000",1,3,15.0117947018973
"776","10","2020",1,23,32.0772847127978
"777","10","2025",1,3,15.0117947018973
"778","10","26",1,27,33.4206742615768
"779","10","300",1,4,17.4220647661728
"780","10","31",1,18,30.0235894037947
"781","10","32",1,15,28.4960552524053
"782","10","34",1,15,28.4960552524053
"783","10","350",1,2,11.6147098441152
"784","10","350k",1,2,11.6147098441152
"785","10","363",1,2,11.6147098441152
"786","10","376",1,2,11.6147098441152
"787","10","387",1,2,11.6147098441152
"788","10","392",1,2,11.6147098441152
"789","10","400",1,3,15.0117947018973
"790","10","4000",1,2,11.6147098441152
"791","10","416",1,2,11.6147098441152
"792","10","423",1,2,11.6147098441152
"793","10","457",1,2,11.6147098441152
"794","10","462",1,2,11.6147098441152
"795","10","470",1,2,11.6147098441152
"796","10","482",1,2,11.6147098441152
"797","10","50",1,18,30.0235894037947
"798","10","500",1,6,20.8191496239549
"799","10","501",1,2,11.6147098441152
"800","10","510",1,2,11.6147098441152
"801","10","6",1,51,38.7491421517601
"802","10","60",1,14,27.9180162686891
"803","10","600",1,3,15.0117947018973
"804","10","6000",1,3,15.0117947018973
"805","10","6200",1,2,11.6147098441152
"806","10","6333",1,2,11.6147098441152
"807","10","65",1,6,20.8191496239549
"808","10","6560",1,2,11.6147098441152
"809","10","70",1,11,25.8975021600726
"810","10","7100",1,2,11.6147098441152
"811","10","7350",1,2,11.6147098441152
"812","10","7460",1,2,11.6147098441152
"813","10","80",1,18,30.0235894037947
"814","10","8000",1,2,11.6147098441152
"815","10","800k",1,2,11.6147098441152
"816","10","8200",1,2,11.6147098441152
"817","10","8260",1,2,11.6147098441152
"818","10","8500",1,2,11.6147098441152
"819","10","99",1,4,17.4220647661728
"820","10","accounted",1,3,15.0117947018973
"821","10","across",1,21,31.3151011264712
"822","10","activities",1,10,25.0989703946232
"823","10","ad",1,14,27.9180162686891
"824","10","adding",1,5,19.2916154725656
"825","10","additionalincluded",1,2,11.6147098441152
"826","10","adoption",1,24,32.4338594680701
"827","10","advantages",1,4,17.4220647661728
"828","10","agreed",1,6,20.8191496239549
"829","10","agreement",1,5,19.2916154725656
"830","10","aiml",1,6,20.8191496239549
"831","10","aimliot",1,2,11.6147098441152
"832","10","align",1,15,28.4960552524053
"833","10","allow",1,8,23.2294196882304
"834","10","already",1,9,24.2162344817371
"835","10","also",1,9,24.2162344817371
"836","10","alternate",1,2,11.6147098441152
"837","10","amazon",1,10,25.0989703946232
"838","10","amount",1,10,25.0989703946232
"839","10","analytic",1,20,30.9063253166808
"840","10","ann",1,2,11.6147098441152
"841","10","annualmonthly",1,2,11.6147098441152
"842","10","annuity",1,3,15.0117947018973
"843","10","annum",1,2,11.6147098441152
"844","10","api",1,7,22.1106613466315
"845","10","apisconnectorsintegrations",1,2,11.6147098441152
"846","10","approvals",1,2,11.6147098441152
"847","10","april",1,2,11.6147098441152
"848","10","areas",1,10,25.0989703946232
"849","10","asset",1,17,29.5447023719203
"850","10","assetsload",1,2,11.6147098441152
"851","10","assumptions",1,11,25.8975021600726
"852","10","attractive",1,4,17.4220647661728
"853","10","attributes",1,6,20.8191496239549
"854","10","audience",1,51,38.7491421517601
"855","10","authors",1,2,11.6147098441152
"856","10","automate",1,7,22.1106613466315
"857","10","automation",1,11,25.8975021600726
"858","10","award",1,4,17.4220647661728
"859","10","azure",1,6,20.8191496239549
"860","10","balance",1,14,27.9180162686891
"861","10","base",1,16,29.036774610288
"862","10","basedsubscription",1,2,11.6147098441152
"863","10","basedusage",1,2,11.6147098441152
"864","10","begin",1,7,22.1106613466315
"865","10","benefits",1,16,29.036774610288
"866","10","beware",1,3,15.0117947018973
"867","10","bid",1,2,11.6147098441152
"868","10","billing",1,2,11.6147098441152
"869","10","boomi",1,4,17.4220647661728
"870","10","bottomup",1,2,11.6147098441152
"871","10","bpm",1,2,11.6147098441152
"872","10","brazil",1,51,38.7491421517601
"873","10","broadening",1,2,11.6147098441152
"874","10","bundled",1,2,11.6147098441152
"875","10","bundling",1,2,11.6147098441152
"876","10","businessfocused",1,2,11.6147098441152
"877","10","buyer",1,2,11.6147098441152
"878","10","cal",1,2,11.6147098441152
"879","10","calculator",1,3,15.0117947018973
"880","10","calibration",1,3,15.0117947018973
"881","10","cao",1,3,15.0117947018973
"882","10","cap",1,2,11.6147098441152
"883","10","capabilities",1,31,34.5781312500224
"884","10","capex",1,3,15.0117947018973
"885","10","caps",1,2,11.6147098441152
"886","10","cases",1,28,33.7253711907467
"887","10","caution",1,3,15.0117947018973
"888","10","cdo",1,13,27.2971217329817
"889","10","central",1,9,24.2162344817371
"890","10","centralize",1,2,11.6147098441152
"891","10","cfo",1,3,15.0117947018973
"892","10","changing",1,10,25.0989703946232
"893","10","charge",1,2,11.6147098441152
"894","10","chase",1,2,11.6147098441152
"895","10","choice",1,9,24.2162344817371
"896","10","choose",1,8,23.2294196882304
"897","10","cio",1,12,26.6265045460125
"898","10","circle",1,8,23.2294196882304
"899","10","cisco",1,5,19.2916154725656
"900","10","cite",1,3,15.0117947018973
"901","10","citizens",1,4,17.4220647661728
"902","10","clearly",1,2,11.6147098441152
"903","10","cloudbased",1,6,20.8191496239549
"904","10","cloudhosted",1,2,11.6147098441152
"905","10","clusterpoint",1,2,11.6147098441152
"906","10","collaborate",1,8,23.2294196882304
"907","10","combined",1,6,20.8191496239549
"908","10","commitments",1,4,17.4220647661728
"909","10","comparative",1,3,15.0117947018973
"910","10","competition",1,7,22.1106613466315
"911","10","competitively",1,2,11.6147098441152
"912","10","completely",1,6,20.8191496239549
"913","10","complex",1,19,30.4765776757981
"914","10","compliance",1,14,27.9180162686891
"915","10","component",1,6,20.8191496239549
"916","10","computing",1,9,24.2162344817371
"917","10","concept",1,6,20.8191496239549
"918","10","conflicting",1,2,11.6147098441152
"919","10","connector",1,2,11.6147098441152
"920","10","consolidate",1,2,11.6147098441152
"921","10","consolidated",1,3,15.0117947018973
"922","10","constraints",1,7,22.1106613466315
"923","10","consultants",1,4,17.4220647661728
"924","10","consulting",1,5,19.2916154725656
"925","10","contain",1,51,38.7491421517601
"926","10","contd",1,2,11.6147098441152
"927","10","content",1,23,32.0772847127978
"928","10","contextualized",1,2,11.6147098441152
"929","10","continuous",1,12,26.6265045460125
"930","10","convergence",1,6,20.8191496239549
"931","10","conversion",1,6,20.8191496239549
"932","10","copied",1,51,38.7491421517601
"933","10","corebased",1,2,11.6147098441152
"934","10","correia",1,2,11.6147098441152
"935","10","costly",1,4,17.4220647661728
"936","10","costpool",1,2,11.6147098441152
"937","10","counting",1,2,11.6147098441152
"938","10","covert",1,2,11.6147098441152
"939","10","cpi",1,2,11.6147098441152
"940","10","credits",1,2,11.6147098441152
"941","10","csps",1,3,15.0117947018973
"942","10","cto",1,2,11.6147098441152
"943","10","currently",1,7,22.1106613466315
"944","10","currentstate",1,2,11.6147098441152
"945","10","cxo",1,2,11.6147098441152
"946","10","cycle",1,28,33.7253711907467
"947","10","dashboards",1,15,28.4960552524053
"948","10","dbmsdata",1,2,11.6147098441152
"949","10","dbmsdmsa",1,2,11.6147098441152
"950","10","dbmss",1,6,20.8191496239549
"951","10","dec",1,2,11.6147098441152
"952","10","deducted",1,2,11.6147098441152
"953","10","delivered",1,4,17.4220647661728
"954","10","delivery",1,21,31.3151011264712
"955","10","departmententerprise",1,2,11.6147098441152
"956","10","depending",1,4,17.4220647661728
"957","10","depends",1,2,11.6147098441152
"958","10","deployment",1,20,30.9063253166808
"959","10","derive",1,4,17.4220647661728
"960","10","desktops",1,2,11.6147098441152
"961","10","desktopsingle",1,2,11.6147098441152
"962","10","details",1,2,11.6147098441152
"963","10","determining",1,4,17.4220647661728
"964","10","development",1,26,33.1044766550393
"965","10","developmenttest",1,2,11.6147098441152
"966","10","device",1,4,17.4220647661728
"967","10","devtest",1,2,11.6147098441152
"968","10","devtestqa",1,2,11.6147098441152
"969","10","different",1,28,33.7253711907467
"970","10","digital",1,33,35.1019419399124
"971","10","discipline",1,6,20.8191496239549
"972","10","displacement",1,2,11.6147098441152
"973","10","displayed",1,51,38.7491421517601
"974","10","dissatisfaction",1,3,15.0117947018973
"975","10","distributed",1,51,38.7491421517601
"976","10","dmsa",1,10,25.0989703946232
"977","10","documents",1,3,15.0117947018973
"978","10","downward",1,2,11.6147098441152
"979","10","dq",1,2,11.6147098441152
"980","10","drive",1,22,31.7048570821302
"981","10","driver",1,5,19.2916154725656
"982","10","dual",1,2,11.6147098441152
"983","10","dwaas",1,3,15.0117947018973
"984","10","dynamic",1,7,22.1106613466315
"985","10","earlier",1,2,11.6147098441152
"986","10","economies",1,4,17.4220647661728
"987","10","effectively",1,4,17.4220647661728
"988","10","efficiently",1,7,22.1106613466315
"989","10","ehtishamzaidi",1,3,15.0117947018973
"990","10","elas",1,2,11.6147098441152
"991","10","enabling",1,12,26.6265045460125
"992","10","ending",1,4,17.4220647661728
"993","10","engage",1,10,25.0989703946232
"994","10","entire",1,3,15.0117947018973
"995","10","environments",1,8,23.2294196882304
"996","10","equivalent",1,2,11.6147098441152
"997","10","eric",1,8,23.2294196882304
"998","10","evaluate",1,15,28.4960552524053
"999","10","even",1,13,27.2971217329817
"1000","10","ever",1,4,17.4220647661728
"1001","10","every",1,6,20.8191496239549
"1002","10","everything",1,15,28.4960552524053
"1003","10","example",1,11,25.8975021600726
"1004","10","exceed",1,3,15.0117947018973
"1005","10","excellent",1,4,17.4220647661728
"1006","10","exception",1,3,15.0117947018973
"1007","10","execution",1,7,22.1106613466315
"1008","10","exit",1,3,15.0117947018973
"1009","10","expect",1,3,15.0117947018973
"1010","10","experience",1,22,31.7048570821302
"1011","10","experiment",1,6,20.8191496239549
"1012","10","expert",1,9,24.2162344817371
"1013","10","experts",1,14,27.9180162686891
"1014","10","exploratory",1,3,15.0117947018973
"1015","10","expose",1,2,11.6147098441152
"1016","10","express",1,51,38.7491421517601
"1017","10","external",1,24,32.4338594680701
"1018","10","externaluser",1,2,11.6147098441152
"1019","10","f",1,3,15.0117947018973
"1020","10","favor",1,3,15.0117947018973
"1021","10","feeuser",1,2,11.6147098441152
"1022","10","feevolume",1,2,11.6147098441152
"1023","10","finalized",1,2,11.6147098441152
"1024","10","finance",1,10,25.0989703946232
"1025","10","finding",1,3,15.0117947018973
"1026","10","forces",1,2,11.6147098441152
"1027","10","forecast",1,8,23.2294196882304
"1028","10","framework",1,14,27.9180162686891
"1029","10","freemium",1,2,11.6147098441152
"1030","10","front",1,3,15.0117947018973
"1031","10","fte",1,2,11.6147098441152
"1032","10","fundamentally",1,2,11.6147098441152
"1033","10","future",1,26,33.1044766550393
"1034","10","g00273360",1,2,11.6147098441152
"1035","10","g00273369",1,2,11.6147098441152
"1036","10","g00278953",1,2,11.6147098441152
"1037","10","g00290238",1,2,11.6147098441152
"1038","10","g00294673",1,2,11.6147098441152
"1039","10","g00299302",1,2,11.6147098441152
"1040","10","g00301590",1,2,11.6147098441152
"1041","10","g00302097",1,2,11.6147098441152
"1042","10","g00302168",1,2,11.6147098441152
"1043","10","g00303849",1,2,11.6147098441152
"1044","10","g00308741",1,2,11.6147098441152
"1045","10","g00309335",1,3,15.0117947018973
"1046","10","g00316534",1,2,11.6147098441152
"1047","10","g00325836",1,2,11.6147098441152
"1048","10","generally",1,3,15.0117947018973
"1049","10","getting",1,7,22.1106613466315
"1050","10","global",1,13,27.2971217329817
"1051","10","goldengate",1,2,11.6147098441152
"1052","10","good",1,19,30.4765776757981
"1053","10","google",1,13,27.2971217329817
"1054","10","gotomarket",1,2,11.6147098441152
"1055","10","gradual",1,2,11.6147098441152
"1056","10","granularity",1,3,15.0117947018973
"1057","10","greater",1,8,23.2294196882304
"1058","10","greenwald",1,9,24.2162344817371
"1059","10","guide",1,17,29.5447023719203
"1060","10","hadrtest",1,2,11.6147098441152
"1061","10","hardwarebased",1,2,11.6147098441152
"1062","10","hardwareunitbased",1,2,11.6147098441152
"1063","10","hate",1,2,11.6147098441152
"1064","10","hence",1,2,11.6147098441152
"1065","10","hidden",1,2,11.6147098441152
"1066","10","highly",1,6,20.8191496239549
"1067","10","highstorage",1,2,11.6147098441152
"1068","10","hoc",1,12,26.6265045460125
"1069","10","hosted",1,2,11.6147098441152
"1070","10","hot",1,2,11.6147098441152
"1071","10","hours",1,5,19.2916154725656
"1072","10","human",1,13,27.2971217329817
"1073","10","iaas",1,4,17.4220647661728
"1074","10","illustrated",1,2,11.6147098441152
"1075","10","impactful",1,3,15.0117947018973
"1076","10","implemented",1,5,19.2916154725656
